"persons" "ward" "question" "mailgrp" "phonegrp" "persngrp" "appeal" "contact" "mailings" "age" "majorpty" "vote96.0" "vote96.1" "mailcall" "voted98" "phnscrpt" "dis.mc" "dis.phn" "phn.c" "phntrt1" "phntrt2" "phn.c1" "phn.c2"
"22809" 1 15 1 0 0 1 2 0 0 27 1 1 0 0 0 0 99 99 0 0 0 0 0
"22810" 1 6 1 1 0 0 1 0 3 89 1 1 0 0 1 0 99 99 0 0 0 0 0
"22811" 1 9 1 0 0 0 2 0 0 25 0 1 0 0 0 0 99 99 0 0 0 0 0
"22812" 1 11 0 0 0 1 2 1 0 70 1 0 1 0 1 0 99 99 0 0 0 0 0
"22813" 2 13 0 0 0 0 1 0 0 35 1 0 1 0 0 0 99 99 0 0 0 0 0
"22814" 1 17 1 0 0 0 2 0 0 32 0 0 0 0 0 0 99 99 0 0 0 0 0
"22815" 1 26 0 0 0 0 1 0 0 90 1 0 1 0 1 0 99 99 0 0 0 0 0
"22816" 2 26 1 1 0 0 1 0 3 83 1 0 1 0 1 0 99 99 0 0 0 0 0
"22817" 1 25 1 0 0 0 1 0 0 37 0 0 1 0 1 0 99 99 0 0 0 0 0
"22818" 1 2 1 0 0 0 2 0 0 51 0 0 1 0 1 0 99 99 0 0 0 0 0
"22819" 1 29 1 1 0 0 1 0 3 94 1 1 0 0 0 0 99 99 0 0 0 0 0
"22820" 2 27 1 1 0 1 1 0 3 69 1 0 1 0 1 0 99 99 0 0 0 0 0
"22821" 1 10 1 0 0 0 3 0 0 42 1 0 0 0 0 0 99 99 0 0 0 0 0
"22822" 1 11 1 0 0 0 2 0 0 95 1 0 1 0 1 0 99 99 0 0 0 0 0
"22823" 1 8 0 0 0 1 2 0 0 23 0 0 0 0 0 0 99 99 0 0 0 0 0
"22824" 1 14 1 0 0 0 3 0 0 33 0 0 0 0 0 0 99 99 0 0 0 0 0
"22825" 1 13 1 0 0 0 2 0 0 48 0 0 1 0 0 0 99 99 0 0 0 0 0
"22826" 2 13 0 0 0 0 1 0 0 38 0 0 0 0 0 0 99 99 0 0 0 0 0
"22827" 2 30 1 1 0 0 1 0 1 30 1 0 1 0 1 0 99 99 0 0 0 0 0
"22828" 1 23 0 0 0 1 2 0 0 49 1 0 1 0 0 0 99 99 0 0 0 0 0
"22829" 1 25 0 0 0 0 3 0 0 62 0 0 0 0 0 0 99 99 0 0 0 0 0
"22830" 1 12 1 1 0 1 2 0 3 77 0 0 0 0 0 0 99 99 0 0 0 0 0
"22831" 2 4 1 1 0 0 3 0 2 37 1 1 0 0 0 0 99 99 0 0 0 0 0
"22832" 1 15 1 1 0 0 2 0 3 66 1 0 1 0 1 0 99 99 0 0 0 0 0
"22833" 1 28 1 0 0 0 2 0 0 40 1 0 1 0 1 0 99 99 0 0 0 0 0
"22834" 2 24 1 0 0 0 2 0 0 58 1 0 1 0 0 0 99 99 0 0 0 0 0
"22835" 1 28 1 0 0 0 3 0 0 47 1 0 1 0 1 0 99 99 0 0 0 0 0
"22836" 2 3 0 0 0 0 2 0 0 76 1 1 0 0 1 0 99 99 0 0 0 0 0
"22837" 2 26 1 1 0 1 1 0 1 47 1 0 1 0 1 0 99 99 0 0 0 0 0
"22838" 1 29 1 0 0 1 2 0 0 84 1 0 1 0 1 0 99 99 0 0 0 0 0
"22839" 1 28 1 1 0 0 1 0 1 86 1 1 0 0 0 0 99 99 0 0 0 0 0
"22840" 1 15 0 0 0 0 3 0 0 24 1 0 0 0 0 0 99 99 0 0 0 0 0
"22841" 1 16 0 0 0 0 1 0 0 79 1 0 1 0 1 0 99 99 0 0 0 0 0
"22842" 2 16 1 1 0 0 2 0 2 38 1 0 0 0 1 0 99 99 0 0 0 0 0
"22843" 1 16 1 1 0 0 3 0 2 27 1 0 0 0 0 0 99 99 0 0 0 0 0
"22844" 2 16 1 1 0 1 3 0 3 39 1 1 0 0 0 0 99 99 0 0 0 0 0
"22845" 2 13 1 0 0 0 3 0 0 34 0 0 1 0 0 0 99 99 0 0 0 0 0
"22846" 1 11 1 0 0 0 1 0 0 85 1 0 1 0 1 0 99 99 0 0 0 0 0
"22847" 1 6 0 0 0 0 1 0 0 72 1 0 1 0 1 0 99 99 0 0 0 0 0
"22848" 1 11 1 1 0 0 1 0 3 81 1 1 0 0 0 0 99 99 0 0 0 0 0
"22849" 1 6 0 0 0 0 2 0 0 76 1 1 0 0 0 0 99 99 0 0 0 0 0
"22850" 1 11 1 1 0 1 3 0 1 82 1 1 0 0 0 0 99 99 0 0 0 0 0
"22851" 1 24 1 0 0 0 2 0 0 73 1 0 1 0 0 0 99 99 0 0 0 0 0
"22852" 1 13 1 0 0 0 1 0 0 45 1 0 0 0 1 0 99 99 0 0 0 0 0
"22853" 1 6 1 1 0 1 3 0 2 41 1 0 1 0 0 0 99 99 0 0 0 0 0
"22854" 2 9 1 0 0 0 3 0 0 84 0 0 0 0 0 0 99 99 0 0 0 0 0
"22855" 1 7 1 0 0 1 1 0 0 68 1 1 0 0 0 0 99 99 0 0 0 0 0
"22856" 1 9 0 0 0 0 1 0 0 71 0 0 1 0 1 0 99 99 0 0 0 0 0
"22857" 1 3 1 1 0 0 2 0 2 85 1 1 0 0 1 0 99 99 0 0 0 0 0
"22858" 1 21 1 1 0 0 2 0 3 28 0 1 0 0 0 0 99 99 0 0 0 0 0
"22859" 1 29 1 1 0 1 1 0 2 80 1 0 1 0 1 0 99 99 0 0 0 0 0
"22860" 1 29 1 0 0 0 2 0 0 79 1 0 1 0 1 0 99 99 0 0 0 0 0
"22861" 1 18 1 1 0 0 2 0 1 61 0 0 1 0 1 0 99 99 0 0 0 0 0
"22862" 2 13 0 0 0 0 3 0 0 47 1 0 1 0 1 0 99 99 0 0 0 0 0
"22863" 2 23 1 0 0 0 3 0 0 56 1 0 1 0 0 0 99 99 0 0 0 0 0
"22864" 1 18 1 0 0 0 3 0 0 28 0 1 0 0 0 0 99 99 0 0 0 0 0
"22865" 2 18 1 0 0 0 2 0 0 39 1 1 0 0 0 0 99 99 0 0 0 0 0
"22866" 1 17 1 1 0 0 3 0 2 76 1 0 1 0 0 0 99 99 0 0 0 0 0
"22867" 1 11 1 1 0 0 2 0 2 73 0 1 0 0 0 0 99 99 0 0 0 0 0
"22868" 1 26 1 0 0 0 2 0 0 48 0 0 1 0 0 0 99 99 0 0 0 0 0
"22869" 2 25 1 1 0 0 2 0 1 57 1 0 1 0 0 0 99 99 0 0 0 0 0
"22870" 1 18 1 1 0 0 3 0 2 51 1 0 1 0 0 0 99 99 0 0 0 0 0
"22871" 1 18 1 1 0 1 3 1 1 86 1 0 1 0 1 0 99 99 0 0 0 0 0
"22872" 1 11 1 0 0 1 3 1 0 74 1 0 1 0 1 0 99 99 0 0 0 0 0
"22873" 2 28 1 1 0 0 2 0 2 79 1 0 1 0 0 0 99 99 0 0 0 0 0
"22874" 1 17 1 1 0 0 3 0 2 61 1 0 0 0 0 0 99 99 0 0 0 0 0
"22875" 1 10 1 0 0 0 2 0 0 47 1 0 1 0 1 0 99 99 0 0 0 0 0
"22876" 2 26 1 1 0 1 1 0 3 54 1 0 0 0 0 0 99 99 0 0 0 0 0
"22877" 1 9 1 1 0 0 1 0 2 40 0 0 1 0 1 0 99 99 0 0 0 0 0
"22878" 1 25 1 0 0 1 2 1 0 34 1 0 0 0 0 0 99 99 0 0 0 0 0
"22879" 1 10 1 0 0 0 2 0 0 24 0 1 0 0 0 0 99 99 0 0 0 0 0
"22880" 1 27 0 1 0 0 1 0 2 32 1 0 0 0 0 0 99 99 0 0 0 0 0
"22881" 1 24 0 0 0 0 3 0 0 24 1 0 0 0 0 0 99 99 0 0 0 0 0
"22882" 1 27 1 1 0 0 1 0 1 27 1 0 0 0 0 0 99 99 0 0 0 0 0
"22883" 2 3 0 0 0 1 1 0 0 43 1 0 0 0 0 0 99 99 0 0 0 0 0
"22884" 2 13 1 0 0 0 3 0 0 57 1 1 0 0 0 0 99 99 0 0 0 0 0
"22885" 2 21 0 0 0 1 3 0 0 19 0 0 0 0 1 0 99 99 0 0 0 0 0
"22886" 2 4 1 1 0 0 1 0 2 76 0 1 0 0 0 0 99 99 0 0 0 0 0
"22887" 1 7 0 0 0 0 2 0 0 61 1 0 1 0 1 0 99 99 0 0 0 0 0
"22888" 1 22 1 0 0 0 3 0 0 83 1 0 1 0 1 0 99 99 0 0 0 0 0
"22889" 2 27 1 0 0 0 3 0 0 44 1 0 1 0 0 0 99 99 0 0 0 0 0
"22890" 1 4 1 1 0 0 1 0 3 24 1 1 0 0 0 0 99 99 0 0 0 0 0
"22891" 1 3 1 1 0 0 1 0 3 52 0 1 0 0 1 0 99 99 0 0 0 0 0
"22892" 1 13 1 1 0 0 1 0 3 46 1 0 0 0 1 0 99 99 0 0 0 0 0
"22893" 1 22 0 0 0 0 2 0 0 45 1 1 0 0 0 0 99 99 0 0 0 0 0
"22894" 1 8 1 1 0 0 2 0 2 31 0 1 0 0 0 0 99 99 0 0 0 0 0
"22895" 2 13 1 0 0 0 1 0 0 43 1 0 0 0 0 0 99 99 0 0 0 0 0
"22896" 1 15 0 0 0 0 2 0 0 35 1 0 0 0 0 0 99 99 0 0 0 0 0
"22897" 1 10 1 0 0 1 1 0 0 65 1 0 1 0 1 0 99 99 0 0 0 0 0
"22898" 1 2 1 1 0 0 3 0 3 31 1 0 1 0 1 0 99 99 0 0 0 0 0
"22899" 1 18 1 0 0 0 3 0 0 39 1 1 0 0 0 0 99 99 0 0 0 0 0
"22900" 1 8 1 0 0 0 3 0 0 30 1 0 1 0 1 0 99 99 0 0 0 0 0
"22901" 1 7 1 1 0 0 1 0 2 37 1 0 0 0 0 0 99 99 0 0 0 0 0
"22902" 1 20 1 1 0 0 1 0 2 74 1 0 1 0 1 0 99 99 0 0 0 0 0
"22903" 1 26 1 1 0 1 3 0 3 45 1 0 1 0 1 0 99 99 0 0 0 0 0
"22904" 2 22 1 1 0 0 1 0 3 44 0 1 0 0 0 0 99 99 0 0 0 0 0
"22905" 1 3 1 1 0 0 1 0 1 23 0 1 0 0 0 0 99 99 0 0 0 0 0
"22906" 2 25 1 1 0 0 2 0 2 34 1 0 1 0 1 0 99 99 0 0 0 0 0
"22907" 2 28 0 1 0 0 3 0 3 72 1 0 1 0 1 0 99 99 0 0 0 0 0
"22908" 1 23 1 1 0 0 3 0 1 39 1 1 0 0 0 0 99 99 0 0 0 0 0
"22909" 1 2 1 1 0 0 2 0 1 48 1 0 0 0 0 0 99 99 0 0 0 0 0
"22910" 2 21 1 0 0 0 1 0 0 43 1 0 1 0 0 0 99 99 0 0 0 0 0
"22911" 2 23 1 0 0 1 2 1 0 36 0 0 1 0 0 0 99 99 0 0 0 0 0
"22912" 1 6 1 0 0 1 3 0 0 30 1 0 0 0 0 0 99 99 0 0 0 0 0
"22913" 1 21 1 0 0 1 2 0 0 29 0 0 0 0 1 0 99 99 0 0 0 0 0
"22914" 1 30 1 0 0 0 2 0 0 38 1 0 1 0 1 0 99 99 0 0 0 0 0
"22915" 2 12 1 1 0 0 3 0 1 40 1 1 0 0 1 0 99 99 0 0 0 0 0
"22916" 2 4 1 0 0 1 3 0 0 62 1 0 1 0 1 0 99 99 0 0 0 0 0
"22917" 1 5 1 0 0 0 1 0 0 75 1 0 1 0 1 0 99 99 0 0 0 0 0
"22918" 1 8 0 0 0 0 2 0 0 51 1 1 0 0 1 0 99 99 0 0 0 0 0
"22919" 1 6 1 1 0 0 1 0 2 82 1 0 1 0 1 0 99 99 0 0 0 0 0
"22920" 1 10 1 0 0 0 2 0 0 35 1 0 1 0 1 0 99 99 0 0 0 0 0
"22921" 2 23 1 1 0 0 3 0 2 48 1 1 0 0 0 0 99 99 0 0 0 0 0
"22922" 1 13 0 0 0 0 1 0 0 75 1 0 1 0 1 0 99 99 0 0 0 0 0
"22923" 2 30 1 0 0 0 3 0 0 19 1 0 0 0 0 0 99 99 0 0 0 0 0
"22924" 1 24 1 1 0 0 3 0 3 43 1 0 1 0 1 0 99 99 0 0 0 0 0
"22925" 1 12 1 0 0 1 2 1 0 71 1 0 1 0 1 0 99 99 0 0 0 0 0
"22926" 1 13 1 0 0 0 2 0 0 25 1 1 0 0 0 0 99 99 0 0 0 0 0
"22927" 1 11 1 1 0 0 3 0 3 82 1 0 1 0 1 0 99 99 0 0 0 0 0
"22928" 1 9 0 0 0 0 2 0 0 39 0 0 1 0 1 0 99 99 0 0 0 0 0
"22929" 2 26 0 0 0 0 3 0 0 45 0 1 0 0 0 0 99 99 0 0 0 0 0
"22930" 2 8 1 0 0 0 3 0 0 24 1 0 1 0 1 0 99 99 0 0 0 0 0
"22931" 2 18 0 0 0 0 2 0 0 56 0 0 1 0 0 0 99 99 0 0 0 0 0
"22932" 2 29 0 0 0 0 2 0 0 43 0 1 0 0 0 0 99 99 0 0 0 0 0
"22933" 1 13 1 1 0 0 1 0 3 55 1 0 1 0 1 0 99 99 0 0 0 0 0
"22934" 1 28 1 1 0 0 3 0 2 47 1 0 1 0 1 0 99 99 0 0 0 0 0
"22935" 1 9 1 1 0 1 3 0 2 74 1 1 0 0 0 0 99 99 0 0 0 0 0
"22936" 2 22 1 1 0 0 2 0 3 43 1 0 1 0 0 0 99 99 0 0 0 0 0
"22937" 1 6 1 0 0 0 1 0 0 60 1 0 1 0 0 0 99 99 0 0 0 0 0
"22938" 1 16 1 1 0 1 2 0 1 25 1 0 0 0 0 0 99 99 0 0 0 0 0
"22939" 1 26 1 0 0 1 1 0 0 31 1 0 0 0 1 0 99 99 0 0 0 0 0
"22940" 2 30 1 0 0 0 2 0 0 51 1 0 1 0 0 0 99 99 0 0 0 0 0
"22941" 1 29 1 1 0 0 3 0 1 58 1 0 0 0 0 0 99 99 0 0 0 0 0
"22942" 1 29 0 0 0 0 2 0 0 34 1 0 1 0 1 0 99 99 0 0 0 0 0
"22943" 2 30 1 1 0 0 2 0 2 46 1 0 0 0 1 0 99 99 0 0 0 0 0
"22944" 1 23 1 0 0 1 1 0 0 64 1 0 1 0 1 0 99 99 0 0 0 0 0
"22945" 1 20 1 1 0 0 1 0 1 78 1 0 1 0 1 0 99 99 0 0 0 0 0
"22946" 1 22 1 0 0 0 1 0 0 61 1 0 1 0 1 0 99 99 0 0 0 0 0
"22947" 1 8 1 1 0 0 2 0 1 29 1 0 1 0 0 0 99 99 0 0 0 0 0
"22948" 1 30 1 1 0 0 2 0 2 89 1 0 1 0 0 0 99 99 0 0 0 0 0
"22949" 1 9 1 1 0 0 3 0 3 70 1 0 1 0 1 0 99 99 0 0 0 0 0
"22950" 1 21 1 1 0 1 3 0 3 19 1 0 0 0 0 0 99 99 0 0 0 0 0
"22951" 1 23 0 0 0 0 1 0 0 67 1 0 1 0 1 0 99 99 0 0 0 0 0
"22952" 2 9 0 0 0 0 2 0 0 76 1 0 1 0 1 0 99 99 0 0 0 0 0
"22953" 2 23 1 1 0 1 1 1 2 25 1 0 1 0 1 0 99 99 0 0 0 0 0
"22954" 2 27 1 0 0 0 3 0 0 63 1 0 1 0 1 0 99 99 0 0 0 0 0
"22955" 1 20 1 1 0 1 3 0 3 77 1 0 1 0 1 0 99 99 0 0 0 0 0
"22956" 1 23 1 0 0 0 3 0 0 63 1 0 0 0 1 0 99 99 0 0 0 0 0
"22957" 1 24 1 0 0 0 3 0 0 34 1 0 0 0 0 0 99 99 0 0 0 0 0
"22958" 1 24 1 0 0 0 2 0 0 40 1 0 0 0 1 0 99 99 0 0 0 0 0
"22959" 1 24 1 1 0 0 3 0 1 64 1 0 0 0 0 0 99 99 0 0 0 0 0
"22960" 1 18 1 0 0 0 3 0 0 24 1 0 1 0 0 0 99 99 0 0 0 0 0
"22961" 1 9 1 0 0 0 2 0 0 35 0 1 0 0 0 0 99 99 0 0 0 0 0
"22962" 1 25 1 1 0 0 1 0 2 45 0 0 0 0 0 0 99 99 0 0 0 0 0
"22963" 2 28 1 1 0 1 1 0 2 67 1 0 1 0 1 0 99 99 0 0 0 0 0
"22964" 2 24 1 0 0 0 3 0 0 43 1 0 1 0 0 0 99 99 0 0 0 0 0
"22965" 2 26 1 0 0 0 1 0 0 36 0 0 1 0 1 0 99 99 0 0 0 0 0
"22966" 1 9 1 0 0 0 3 0 0 75 1 1 0 0 0 0 99 99 0 0 0 0 0
"22967" 1 2 1 0 0 0 3 0 0 59 1 1 0 0 0 0 99 99 0 0 0 0 0
"22968" 1 2 1 1 0 0 2 0 3 61 1 1 0 0 0 0 99 99 0 0 0 0 0
"22969" 2 30 1 0 0 0 3 0 0 51 1 1 0 0 1 0 99 99 0 0 0 0 0
"22970" 1 15 1 0 0 0 1 0 0 20 1 0 0 0 0 0 99 99 0 0 0 0 0
"22971" 2 28 1 1 0 0 3 0 1 51 1 0 1 0 1 0 99 99 0 0 0 0 0
"22972" 2 12 1 0 0 1 1 0 0 21 1 0 1 0 1 0 99 99 0 0 0 0 0
"22973" 1 21 0 0 0 1 3 0 0 50 1 0 1 0 1 0 99 99 0 0 0 0 0
"22974" 1 29 1 1 0 0 1 0 2 30 1 0 0 0 0 0 99 99 0 0 0 0 0
"22975" 1 6 0 0 0 1 3 0 0 74 0 0 1 0 0 0 99 99 0 0 0 0 0
"22976" 1 30 0 0 0 1 1 0 0 37 1 0 1 0 0 0 99 99 0 0 0 0 0
"22977" 1 28 1 1 0 0 3 0 2 45 1 1 0 0 0 0 99 99 0 0 0 0 0
"22978" 1 3 1 1 0 0 1 0 3 65 1 1 0 0 0 0 99 99 0 0 0 0 0
"22979" 1 3 1 0 0 0 2 0 0 83 1 0 1 0 0 0 99 99 0 0 0 0 0
"22980" 1 2 0 0 0 0 2 0 0 40 1 0 0 0 0 0 99 99 0 0 0 0 0
"22981" 2 20 1 0 0 0 1 0 0 40 1 0 0 0 0 0 99 99 0 0 0 0 0
"22982" 1 6 0 0 0 1 2 0 0 60 1 1 0 0 0 0 99 99 0 0 0 0 0
"22983" 1 23 1 0 0 1 2 0 0 87 1 1 0 0 0 0 99 99 0 0 0 0 0
"22984" 2 30 1 1 0 0 1 0 2 47 1 0 1 0 0 0 99 99 0 0 0 0 0
"22985" 1 16 1 0 0 1 1 0 0 22 1 0 0 0 0 0 99 99 0 0 0 0 0
"22986" 1 6 1 0 0 0 3 0 0 50 1 0 1 0 0 0 99 99 0 0 0 0 0
"22987" 1 7 1 1 0 1 3 0 3 35 0 0 0 0 0 0 99 99 0 0 0 0 0
"22988" 2 24 1 1 0 0 2 0 2 55 0 1 0 0 1 0 99 99 0 0 0 0 0
"22989" 2 7 1 0 0 0 2 0 0 42 1 1 0 0 0 0 99 99 0 0 0 0 0
"22990" 1 17 1 0 0 0 1 0 0 29 1 0 1 0 1 0 99 99 0 0 0 0 0
"22991" 1 7 1 1 0 1 1 0 2 40 1 0 1 0 0 0 99 99 0 0 0 0 0
"22992" 1 8 1 0 0 0 3 0 0 55 1 0 0 0 0 0 99 99 0 0 0 0 0
"22993" 1 8 1 0 0 0 2 0 0 39 1 0 0 0 0 0 99 99 0 0 0 0 0
"22994" 1 9 1 1 0 0 3 0 2 29 1 1 0 0 0 0 99 99 0 0 0 0 0
"22995" 1 2 1 0 0 1 1 0 0 33 0 1 0 0 0 0 99 99 0 0 0 0 0
"22996" 1 2 1 1 0 0 2 0 1 21 0 0 0 0 0 0 99 99 0 0 0 0 0
"22997" 1 24 1 1 0 1 2 0 2 47 0 1 0 0 0 0 99 99 0 0 0 0 0
"22998" 1 23 1 1 0 0 1 0 1 36 1 1 0 0 0 0 99 99 0 0 0 0 0
"22999" 1 2 1 1 0 0 3 0 3 25 1 0 1 0 0 0 99 99 0 0 0 0 0
"23000" 2 27 1 1 0 0 1 0 2 32 1 1 0 0 0 0 99 99 0 0 0 0 0
"23001" 1 21 1 0 0 1 3 0 0 42 0 0 0 0 1 0 99 99 0 0 0 0 0
"23002" 1 3 1 0 0 0 1 0 0 73 1 0 1 0 0 0 99 99 0 0 0 0 0
"23003" 1 17 1 1 0 0 3 0 3 29 1 0 1 0 0 0 99 99 0 0 0 0 0
"23004" 1 18 1 0 0 0 3 0 0 33 0 0 0 0 0 0 99 99 0 0 0 0 0
"23005" 1 18 1 0 0 1 2 0 0 67 1 1 0 0 0 0 99 99 0 0 0 0 0
"23006" 2 18 1 0 0 0 2 0 0 44 0 0 1 0 0 0 99 99 0 0 0 0 0
"23007" 1 28 1 1 0 0 2 0 2 53 1 0 1 0 1 0 99 99 0 0 0 0 0
"23008" 1 21 1 1 0 0 2 0 3 35 1 0 1 0 0 0 99 99 0 0 0 0 0
"23009" 2 18 0 0 0 0 3 0 0 86 0 1 0 0 1 0 99 99 0 0 0 0 0
"23010" 2 21 1 0 0 0 3 0 0 49 1 1 0 0 1 0 99 99 0 0 0 0 0
"23011" 1 9 1 0 0 0 2 0 0 64 1 1 0 0 0 0 99 99 0 0 0 0 0
"23012" 2 25 1 0 0 0 3 0 0 48 1 0 1 0 0 0 99 99 0 0 0 0 0
"23013" 2 25 1 0 0 1 2 0 0 39 1 0 1 0 0 0 99 99 0 0 0 0 0
"23014" 1 30 1 1 0 0 3 0 2 52 1 0 1 0 1 0 99 99 0 0 0 0 0
"23015" 1 12 1 1 0 0 3 0 3 60 1 0 1 0 1 0 99 99 0 0 0 0 0
"23016" 2 15 0 0 0 0 1 0 0 34 1 0 1 0 1 0 99 99 0 0 0 0 0
"23017" 1 24 1 1 0 1 1 0 1 36 1 0 0 0 0 0 99 99 0 0 0 0 0
"23018" 1 21 1 0 0 0 2 0 0 51 1 0 1 0 0 0 99 99 0 0 0 0 0
"23019" 1 24 1 0 0 1 3 0 0 42 1 0 1 0 0 0 99 99 0 0 0 0 0
"23020" 1 23 0 0 0 1 3 0 0 50 1 0 1 0 0 0 99 99 0 0 0 0 0
"23021" 1 24 1 1 0 0 3 0 3 29 0 1 0 0 0 0 99 99 0 0 0 0 0
"23022" 1 23 1 0 0 0 1 0 0 67 1 0 0 0 1 0 99 99 0 0 0 0 0
"23023" 1 23 1 1 0 0 2 0 3 76 1 0 0 0 1 0 99 99 0 0 0 0 0
"23024" 1 22 1 0 0 0 1 0 0 79 1 0 1 0 1 0 99 99 0 0 0 0 0
"23025" 1 29 0 1 0 0 3 0 2 31 1 0 0 0 0 0 99 99 0 0 0 0 0
"23026" 2 21 1 0 0 0 1 0 0 40 1 1 0 0 1 0 99 99 0 0 0 0 0
"23027" 1 30 1 1 0 1 2 0 2 41 1 0 1 0 0 0 99 99 0 0 0 0 0
"23028" 1 2 1 1 0 0 3 0 3 31 1 0 1 0 1 0 99 99 0 0 0 0 0
"23029" 1 27 0 0 0 1 3 0 0 40 1 0 0 0 0 0 99 99 0 0 0 0 0
"23030" 2 25 1 1 0 0 1 0 2 68 1 0 1 0 1 0 99 99 0 0 0 0 0
"23031" 2 6 0 0 0 0 2 0 0 34 1 0 0 0 1 0 99 99 0 0 0 0 0
"23032" 1 29 0 0 0 0 2 0 0 51 0 0 0 0 1 0 99 99 0 0 0 0 0
"23033" 2 5 1 1 0 0 2 0 2 24 1 1 0 0 0 0 99 99 0 0 0 0 0
"23034" 1 28 0 0 0 0 3 0 0 34 1 0 0 0 0 0 99 99 0 0 0 0 0
"23035" 1 12 0 0 0 0 2 0 0 36 1 1 0 0 0 0 99 99 0 0 0 0 0
"23036" 1 15 1 0 0 1 2 0 0 26 1 0 0 0 1 0 99 99 0 0 0 0 0
"23037" 1 4 1 1 0 0 3 0 2 31 1 1 0 0 0 0 99 99 0 0 0 0 0
"23038" 1 15 0 0 0 0 2 0 0 55 1 0 0 0 1 0 99 99 0 0 0 0 0
"23039" 1 4 1 1 0 0 2 0 3 41 1 0 0 0 0 0 99 99 0 0 0 0 0
"23040" 2 29 1 0 0 0 3 0 0 54 1 1 0 0 1 0 99 99 0 0 0 0 0
"23041" 1 6 1 0 0 0 2 0 0 78 1 0 1 0 0 0 99 99 0 0 0 0 0
"23042" 2 24 1 0 0 0 2 0 0 40 1 0 1 0 0 0 99 99 0 0 0 0 0
"23043" 2 29 1 1 0 1 2 1 1 48 1 0 1 0 1 0 99 99 0 0 0 0 0
"23044" 1 11 1 0 0 0 2 0 0 70 1 0 1 0 1 0 99 99 0 0 0 0 0
"23045" 2 22 0 0 0 0 2 0 0 75 1 1 0 0 0 0 99 99 0 0 0 0 0
"23046" 1 10 1 1 0 0 3 0 1 55 1 0 1 0 1 0 99 99 0 0 0 0 0
"23047" 2 24 1 1 0 0 2 0 1 22 1 1 0 0 0 0 99 99 0 0 0 0 0
"23048" 1 22 1 0 0 0 1 0 0 48 1 1 0 0 0 0 99 99 0 0 0 0 0
"23049" 2 27 1 0 0 0 3 0 0 26 0 1 0 0 0 0 99 99 0 0 0 0 0
"23050" 1 12 1 0 0 0 1 0 0 64 0 1 0 0 1 0 99 99 0 0 0 0 0
"23051" 2 16 1 0 0 0 1 0 0 59 1 1 0 0 0 0 99 99 0 0 0 0 0
"23052" 1 6 1 1 0 0 1 0 3 79 1 0 1 0 1 0 99 99 0 0 0 0 0
"23053" 1 2 1 1 0 0 1 0 2 55 1 0 1 0 1 0 99 99 0 0 0 0 0
"23054" 2 20 1 0 0 1 3 1 0 71 1 1 0 0 0 0 99 99 0 0 0 0 0
"23055" 1 25 1 0 0 0 3 0 0 77 1 0 1 0 1 0 99 99 0 0 0 0 0
"23056" 1 8 1 1 0 0 1 0 1 35 1 1 0 0 0 0 99 99 0 0 0 0 0
"23057" 1 2 1 1 0 0 1 0 3 22 1 0 0 0 0 0 99 99 0 0 0 0 0
"23058" 1 24 0 0 0 1 3 1 0 91 1 0 1 0 1 0 99 99 0 0 0 0 0
"23059" 2 29 1 0 0 0 1 0 0 59 1 0 1 0 0 0 99 99 0 0 0 0 0
"23060" 2 15 1 0 0 0 2 0 0 43 0 1 0 0 0 0 99 99 0 0 0 0 0
"23061" 1 10 1 0 0 0 1 0 0 27 1 1 0 0 0 0 99 99 0 0 0 0 0
"23062" 1 2 1 1 0 0 2 0 1 33 1 0 0 0 0 0 99 99 0 0 0 0 0
"23063" 1 14 1 0 0 1 1 0 0 64 1 0 1 0 1 0 99 99 0 0 0 0 0
"23064" 1 8 0 0 0 0 1 0 0 68 1 0 1 0 1 0 99 99 0 0 0 0 0
"23065" 1 19 1 1 0 0 3 0 2 71 1 0 1 0 1 0 99 99 0 0 0 0 0
"23066" 2 10 1 1 0 0 2 0 3 33 1 0 1 0 1 0 99 99 0 0 0 0 0
"23067" 1 11 0 0 0 1 3 0 0 76 0 0 1 0 1 0 99 99 0 0 0 0 0
"23068" 1 7 1 0 0 0 3 0 0 57 0 1 0 0 0 0 99 99 0 0 0 0 0
"23069" 2 14 1 1 0 0 2 0 2 21 0 1 0 0 0 0 99 99 0 0 0 0 0
"23070" 1 2 1 1 0 0 3 0 1 25 1 0 0 0 0 0 99 99 0 0 0 0 0
"23071" 2 19 0 0 0 0 3 0 0 34 0 0 1 0 1 0 99 99 0 0 0 0 0
"23072" 1 13 0 0 0 0 2 0 0 28 1 0 0 0 0 0 99 99 0 0 0 0 0
"23073" 1 24 1 0 0 0 2 0 0 21 1 0 0 0 0 0 99 99 0 0 0 0 0
"23074" 1 8 0 0 0 1 1 1 0 44 1 0 1 0 0 0 99 99 0 0 0 0 0
"23075" 2 11 1 0 0 0 1 0 0 81 1 1 0 0 0 0 99 99 0 0 0 0 0
"23076" 1 3 1 1 0 1 1 0 2 35 0 0 1 0 0 0 99 99 0 0 0 0 0
"23077" 2 28 1 0 0 0 2 0 0 46 1 0 1 0 1 0 99 99 0 0 0 0 0
"23078" 1 8 1 1 0 1 1 0 1 36 1 1 0 0 0 0 99 99 0 0 0 0 0
"23079" 2 4 1 0 0 1 2 0 0 46 1 0 1 0 0 0 99 99 0 0 0 0 0
